goodreads_book_id,title,genres,authors,average_rating
7145565,"Flaskepost fra P (Afdeling Q, #3)","['crime', 'thriller', 'mystery', 'suspense', 'crime-thriller', 'adult-fiction', 'contemporary', 'detective-fiction']",['Jussi Adler-Olsen'],[4.04]
7146335,Skippy Dies,"['contemporary', 'literary-fiction', 'humor', 'young-adult', 'adult-fiction', 'mystery', 'comedy']",['Paul Murray'],[3.72]
7147831,Min kamp 1 (Min kamp #1),"['non-fiction', 'biography', 'contemporary', 'literary-fiction', 'drama', 'family', 'philosophy']",['Karl Ove Knausgård'],[4.08]
7148256,"The Red Queen (The Plantagenet and Tudor Novels, #3)","['historical-fiction', 'historical', 'romance', 'adult-fiction', 'historical-romance', 'war', 'biography']",['Philippa Gregory'],[3.74]
7148931,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman","['health', 'non-fiction', 'self-help', 'psychology', 'science', 'sports']",['Timothy Ferriss'],[3.76]
7150174,"The Strange Case of Origami Yoda (Origami Yoda, #1)","['humor', 'young-adult', 'children', 'fantasy', 'contemporary', 'mystery', 'comedy', 'science-fiction', 'graphic-novel']",['Tom Angleberger'],[3.9]
7150178,"Big Nate: In a Class by Himself (Big Nate Novels, #1)","['humor', 'graphic-novel', 'children', 'comedy', 'young-adult', 'fantasy', 'contemporary']",['Lincoln Peirce'],[4.16]
7155145,Linchpin: Are You Indispensable?,"['business', 'non-fiction', 'self-help', 'psychology', 'economics', 'philosophy']",['Seth Godin'],[3.87]
7156505,"The 9th Judgment  (Women's Murder Club, #9)","['mystery', 'crime', 'thriller', 'suspense', 'crime-thriller', 'adult-fiction', 'romance', 'contemporary']","['James Patterson, Maxine Paetro']",[4.08]
7157310,"Rot & Ruin (Rot & Ruin, #1)","['young-adult', 'horror', 'dystopian', 'science-fiction', 'fantasy', 'paranormal', 'adventure', 'thriller', 'action', 'romance', 'young-adult-fiction', 'family', 'suspense', 'ya-horror', 'urban-fantasy']",['Jonathan Maberry'],[4.1]
7159016,"The Haunted (The Hollow, #2)","['young-adult', 'paranormal', 'romance', 'fantasy', 'paranormal-romance', 'mystery', 'urban-fantasy', 'young-adult-fiction', 'gothic', 'horror', 'young-adult-fantasy', 'ya-fantasy', 'contemporary']",['Jessica Verday'],[4.15]
7159515,Still Missing,"['mystery', 'thriller', 'suspense', 'crime', 'contemporary', 'adult-fiction', 'suspense-thriller', 'psychological-thriller', 'drama', 'horror', 'crime-thriller', 'psychology']",['Chevy Stevens'],[3.96]
7164343,"The Lion (John Corey, #5)","['thriller', 'mystery', 'suspense', 'crime', 'action', 'suspense-thriller', 'political-thriller', 'adventure', 'adult-fiction', 'humor', 'fantasy', 'crime-thriller', 'detective-fiction']",['Nelson DeMille'],[4.22]
7165300,"The Black Prism (Lightbringer, #1)","['fantasy', 'epic', 'adventure', 'dark-fantasy', 'science-fiction', 'adult-fiction', 'war', 'action']",['Brent Weeks'],[4.24]
7165405,"The Ambassador's Mission (Traitor Spy Trilogy, #1)","['fantasy', 'young-adult', 'adventure', 'romance', 'paranormal', 'mystery', 'epic', 'action', 'science-fiction']",['Trudi Canavan'],[3.9]
7170627,The Emperor of All Maladies: A Biography of Cancer,"['non-fiction', 'science', 'health', 'biography', 'historical']",['Siddhartha Mukherjee'],[4.29]
7171637,"Clockwork Angel (The Infernal Devices, #1)","['fantasy', 'young-adult', 'paranormal', 'steampunk', 'romance', 'historical-fiction', 'urban-fantasy', 'historical', 'ya-fantasy', 'paranormal-romance', 'adventure', 'science-fiction', 'mystery', 'action', 'young-adult-fiction']",['Cassandra Clare'],[4.33]
7171856,The Puppet Masters,"['science-fiction', 'horror', 'science', 'fantasy', 'classic', 'speculative-fiction', 'adventure', 'thriller', 'war']",['Robert A. Heinlein'],[3.86]
7171876,"Fallout (Crank, #3)","['young-adult', 'poetry', 'contemporary', 'romance', 'family', 'young-adult-fiction', 'drama']",['Ellen Hopkins'],[4.29]
7176578,Beatrice and Virgil,"['contemporary', 'literary-fiction', 'adult-fiction', 'historical-fiction', 'war', 'fantasy', 'philosophy', 'drama', 'magical-realism', 'historical']",['Yann Martel'],[3.13]
7180727,"Live to Tell (Detective D.D. Warren, #4)","['mystery', 'thriller', 'suspense', 'crime', 'suspense-thriller', 'romantic-suspense', 'contemporary', 'romance', 'adult-fiction', 'crime-thriller']",['Lisa Gardner'],[4.18]
7182899,"Into the Gauntlet (The 39 Clues, #10)","['mystery', 'adventure', 'young-adult', 'fantasy', 'children', 'action', 'suspense', 'historical-fiction', 'family', 'thriller', 'science-fiction', 'contemporary', 'historical', 'travel']",['Margaret Peterson Haddix'],[3.99]
7187395,"The Walk (The Walk, #1)","['adult-fiction', 'contemporary', 'romance', 'drama', 'adventure', 'spirituality', 'religion', 'travel', 'non-fiction']",['Richard Paul Evans'],[4.12]
7189177,"Spider Bones (Temperance Brennan, #13)","['mystery', 'crime', 'thriller', 'suspense', 'crime-thriller', 'adult-fiction', 'contemporary', 'medical-thriller']",['Kathy Reichs'],[3.9]
7198269,"Married By Morning (The Hathaways, #4)","['historical-romance', 'historical', 'romance', 'historical-fiction', 'family', 'adult-fiction', 'humor']",['Lisa Kleypas'],[4.14]
7198988,"Dark Flame (The Immortals, #4)","['young-adult', 'fantasy', 'paranormal', 'romance', 'paranormal-romance', 'urban-fantasy', 'ya-fantasy', 'young-adult-fiction', 'young-adult-fantasy', 'ya-romance', 'contemporary']",['Alyson Noel'],[3.73]
7199667,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)","['fantasy', 'young-adult', 'romance', 'fairy-tale', 'ya-fantasy', 'historical-fiction', 'adventure', 'young-adult-fiction', 'historical', 'mystery', 'young-adult-fantasy', 'historical-romance']",['Jessica Day George'],[4.03]
7200351,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)","['fantasy', 'paranormal', 'paranormal-romance', 'romance', 'urban-fantasy', 'mythology', 'action', 'adult-fiction', 'humor', 'suspense']",['Sherrilyn Kenyon'],[4.28]
7201913,"Angel (Maximum Ride, #7)","['young-adult', 'fantasy', 'science-fiction', 'adventure', 'romance', 'paranormal', 'action', 'dystopian', 'urban-fantasy', 'thriller', 'mystery', 'ya-fantasy', 'paranormal-romance', 'young-adult-fiction']",['James Patterson'],[4.02]
7202825,"Unleashed (Ross Siblings, #1)","['romance', 'contemporary', 'new-adult', 'drama']",['Cherrie Lynn'],[3.89]
7202829,"The Devil Colony (Sigma Force, #7)","['thriller', 'adventure', 'mystery', 'action', 'suspense', 'historical-fiction', 'science-fiction', 'historical', 'military', 'adult-fiction', 'science', 'contemporary', 'fantasy', 'suspense-thriller', 'conspiracy', 'religion']",['James Rollins'],[4.17]
7202831,"Ice Cold (Rizzoli & Isles, #8)","['suspense', 'mystery', 'crime-thriller', 'thriller', 'adult-fiction', 'contemporary', 'crime', 'suspense-thriller', 'medical-thriller', 'drama']",['Tess Gerritsen'],[4.14]
7202841,"Locke & Key, Vol. 3: Crown of Shadows","['horror', 'graphic-novel', 'fantasy', 'paranormal', 'mystery', 'urban-fantasy', 'thriller', 'young-adult', 'dark-fantasy', 'contemporary', 'suspense', 'family']","['Joe Hill, Gabriel Rodríguez']",[4.41]
7203669,Galveston,"['crime', 'mystery', 'thriller', 'contemporary', 'crime-thriller', 'suspense', 'adult-fiction', 'adventure', 'drama', 'action', 'horror', 'gothic']",['Nic Pizzolatto'],[3.72]
7203690,"Chasing Perfect (Fool's Gold, #1)","['romance', 'contemporary', 'sports', 'family', 'adult-fiction']",['Susan Mallery'],[3.89]
7227174,Fly Away Home,"['contemporary', 'romance', 'adult-fiction', 'family', 'drama']",['Jennifer Weiner'],[3.66]
7234828,"Glimmerglass (Faeriewalker, #1)","['fantasy', 'young-adult', 'paranormal', 'romance', 'urban-fantasy', 'paranormal-romance', 'ya-fantasy', 'young-adult-fiction', 'contemporary', 'ya-romance', 'young-adult-fantasy']",['Jenna Black'],[3.76]
7235533,"The Way of Kings (The Stormlight Archive, #1)","['fantasy', 'epic', 'adventure', 'science-fiction', 'war', 'adult-fiction', 'action', 'speculative-fiction']",['Brandon Sanderson'],[4.64]
7237456,Packing for Mars: The Curious Science of Life in the Void,"['non-fiction', 'science', 'humor', 'travel', 'historical', 'psychology']",['Mary Roach'],[3.93]
7243142,"Keys to the Demon Prison (Fablehaven, #5)","['fantasy', 'children', 'young-adult', 'ya-fantasy', 'adventure', 'urban-fantasy', 'young-adult-fiction', 'mystery', 'action', 'mythology', 'paranormal', 'romance', 'young-adult-fantasy', 'family']",['Brandon Mull'],[4.42]
7247854,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements","['science', 'non-fiction', 'historical', 'humor', 'psychology']",['Sam Kean'],[3.9]
7257982,"Innocent (Kindle County Legal Thriller, #8)","['mystery', 'legal-thriller', 'thriller', 'crime', 'courtroom-drama', 'adult-fiction', 'psychological-thriller']",['Scott Turow'],[3.9]
7260188,"Mockingjay (The Hunger Games, #3)","['young-adult', 'dystopian', 'fantasy', 'science-fiction', 'romance', 'adventure', 'action', 'young-adult-fiction', 'war', 'thriller', 'suspense', 'ya-fantasy', 'speculative-fiction']",['Suzanne Collins'],[4.03]
7261549,"Dark Days (Skulduggery Pleasant, #4)","['fantasy', 'young-adult', 'urban-fantasy', 'mystery', 'adventure', 'paranormal', 'humor', 'horror', 'action', 'children', 'crime', 'ya-fantasy', 'young-adult-fiction', 'romance', 'comedy', 'dark-fantasy']",['Derek Landy'],[4.45]
7262166,Tough Customer (Mitchell & Associates #2),"['mystery', 'romance', 'romantic-suspense', 'suspense', 'thriller', 'crime', 'contemporary', 'adult-fiction', 'suspense-thriller', 'drama', 'family']",['Sandra Brown'],[3.95]
7263429,Wolfsbane (Nightshade #2; Nightshade World #5),"['young-adult', 'paranormal', 'fantasy', 'romance', 'paranormal-romance', 'urban-fantasy', 'ya-fantasy', 'action', 'adventure', 'ya-romance', 'young-adult-fantasy']",['Andrea Cremer'],[4.12]
7264206,"This Body of Death (Inspector Lynley, #16)","['mystery', 'crime', 'thriller', 'suspense', 'crime-thriller', 'detective-fiction', 'adult-fiction']",['Elizabeth  George'],[4.01]
7268995,A Sick Day for Amos McGee,"['children', 'fantasy', 'humor', 'health', 'family']","['Philip C. Stead, Erin E. Stead']",[4.25]
7274337,The Invisible Bridge,"['historical-fiction', 'historical', 'war', 'romance', 'adult-fiction', 'literary-fiction', 'family']","['Julie Orringer, Arthur Morey']",[4.19]
7277715,"Deliver Us from Evil (A. Shaw, #2)","['thriller', 'mystery', 'suspense', 'crime', 'action', 'adult-fiction', 'adventure', 'political-thriller', 'suspense-thriller', 'crime-thriller']",['David Baldacci'],[3.98]
7278837,Diary of a Wimpy Kid: #1-4,"['comedy', 'children', 'humor', 'young-adult', 'graphic-novel']",['Jeff Kinney'],[4.45]
7285498,"Angelfire (Angelfire, #1)","['romance', 'fantasy', 'paranormal', 'young-adult', 'paranormal-romance', 'action', 'urban-fantasy', 'ya-fantasy', 'adventure', 'mythology', 'young-adult-fiction']",['Courtney Allison Moulton'],[3.93]
7290826,Promises to Keep,"['romance', 'contemporary', 'drama', 'adult-fiction', 'family']",['Jane Green'],[3.81]
7296271,"Beyond Exile (Day by Day Armageddon,# 2)","['horror', 'science-fiction', 'dystopian', 'science', 'fantasy', 'thriller', 'military', 'action', 'war', 'adventure', 'paranormal', 'suspense']",['J.L. Bourne'],[4.08]
7304203,"Shadowfever (Fever, #5)","['urban-fantasy', 'fantasy', 'paranormal', 'romance', 'paranormal-romance', 'mystery', 'adult-fiction', 'contemporary', 'adventure', 'dystopian', 'new-adult', 'action', 'suspense', 'young-adult', 'mythology']",['Karen Marie Moning'],[4.46]
7307503,"Archangel's Consort (Guild Hunter, #3)","['paranormal-romance', 'paranormal', 'urban-fantasy', 'romance', 'fantasy', 'mystery', 'action', 'adult-fiction', 'contemporary', 'suspense']",['Nalini Singh'],[4.24]
7307795,"Started Early, Took My Dog (Jackson Brodie, #4)","['mystery', 'crime', 'thriller', 'contemporary', 'adult-fiction', 'suspense', 'literary-fiction', 'crime-thriller', 'detective-fiction']",['Kate Atkinson'],[3.89]
7313444,"Foreign Influence (Scot Harvath, #9)","['thriller', 'action', 'mystery', 'suspense', 'adventure', 'military', 'political-thriller', 'adult-fiction', 'politics', 'conspiracy']",['Brad Thor'],[4.24]
7315573,"Fall of Giants (The Century Trilogy, #1)","['historical-fiction', 'historical', 'war', 'epic', 'adult-fiction', 'drama', 'fantasy', 'romance', 'politics', 'contemporary', 'family']",['Ken Follett'],[4.26]
7324659,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,"['non-fiction', 'memoir', 'biography', 'humor', 'travel', 'cookbook', 'contemporary']",['Anthony Bourdain'],[3.73]
7331435,A Visit from the Goon Squad,"['contemporary', 'literary-fiction', 'adult-fiction', 'drama']",['Jennifer Egan'],[3.64]
7332753,Hitch-22: A Memoir,"['non-fiction', 'biography', 'memoir', 'politics', 'philosophy', 'religion', 'science', 'contemporary', 'war']",['Christopher Hitchens'],[4.03]
7334201,Super Sad True Love Story,"['science-fiction', 'dystopian', 'romance', 'contemporary', 'humor', 'adult-fiction', 'speculative-fiction', 'literary-fiction', 'fantasy']",['Gary Shteyngart'],[3.44]
7347109,The Hundred-Foot Journey,"['contemporary', 'adult-fiction', 'travel', 'historical-fiction', 'family', 'romance', 'drama', 'literary-fiction']",['Richard C. Morais'],[3.54]
7351574,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)","['young-adult', 'non-fiction', 'fantasy', 'romance', 'paranormal', 'paranormal-romance', 'ya-fantasy', 'urban-fantasy', 'manga']",['Mark Cotta Vaz'],[4.44]
7352053,My Name is Mary Sutter,"['historical-fiction', 'historical', 'war', 'adult-fiction', 'romance', 'family', 'literary-fiction', 'historical-romance']",['Robin Oliveira'],[3.81]
7352220,"Black Butler, Vol. 3 (Black Butler, #3)","['manga', 'fantasy', 'historical-fiction', 'paranormal', 'horror', 'graphic-novel', 'young-adult', 'mystery', 'historical', 'action', 'gothic', 'humor', 'comedy', 'adventure', 'steampunk', 'dark-fantasy']",['Yana Toboso'],[4.53]
7355137,"Darke (Septimus Heap, #6)","['fantasy', 'young-adult', 'children', 'adventure', 'ya-fantasy', 'young-adult-fiction', 'action', 'paranormal', 'family', 'young-adult-fantasy']","['Angie Sage, Mark Zug']",[4.23]
7362158,Girl in Translation,"['historical-fiction', 'young-adult', 'contemporary', 'adult-fiction', 'family', 'romance', 'literary-fiction', 'historical', 'drama', 'memoir', 'non-fiction']",['Jean Kwok'],[3.96]
7384801,"Taken by Midnight (Midnight Breed, #8)","['paranormal-romance', 'paranormal', 'romance', 'fantasy', 'urban-fantasy', 'contemporary', 'suspense', 'action']",['Lara Adrian'],[4.27]
7402393,Nightshade (Nightshade #1; Nightshade World #4),"['young-adult', 'paranormal', 'fantasy', 'romance', 'paranormal-romance', 'urban-fantasy', 'ya-fantasy', 'action', 'young-adult-fiction', 'adventure', 'young-adult-fantasy', 'ya-romance', 'mystery']",['Andrea Cremer'],[4.03]
7405450,"Rock Chick Rescue (Rock Chick, #2)","['romance', 'contemporary', 'romantic-suspense', 'suspense', 'humor', 'action', 'mystery', 'drama', 'new-adult', 'crime', 'adult-fiction', 'romantic-comedy', 'family']",['Kristen Ashley'],[4.31]
7415016,"Mini Shopaholic (Shopaholic, #6)","['romance', 'contemporary', 'humor', 'adult-fiction', 'comedy', 'romantic-comedy', 'young-adult', 'family']",['Sophie Kinsella'],[3.7]
7438179,The Evolutionary Void,"['science-fiction', 'fantasy', 'science', 'adventure', 'epic', 'speculative-fiction']",['Peter F. Hamilton'],[4.25]
7468160,Every Last One,"['contemporary', 'adult-fiction', 'family', 'drama', 'literary-fiction', 'mystery', 'suspense']",['Anna Quindlen'],[3.83]
7469133,"Dexter Is Delicious (Dexter, #5)","['mystery', 'crime', 'thriller', 'horror', 'suspense', 'humor', 'adult-fiction', 'crime-thriller', 'contemporary', 'suspense-thriller']",['Jeff Lindsay'],[3.79]
7469664,"The Walking Dead, Vol. 12: Life Among Them","['horror', 'graphic-novel', 'dystopian', 'science-fiction', 'fantasy', 'thriller', 'paranormal', 'adult-fiction', 'adventure', 'drama', 'suspense', 'action', 'manga']","['Robert Kirkman, Charlie Adlard']",[4.34]
7476122,"My Soul to Keep (Soul Screamers, #3)","['young-adult', 'paranormal', 'fantasy', 'romance', 'urban-fantasy', 'paranormal-romance', 'mythology', 'ya-fantasy', 'mystery', 'ya-romance', 'adventure', 'young-adult-fiction', 'contemporary']",['Rachel Vincent'],[4.09]
7488244,"Unearthly (Unearthly, #1)","['young-adult', 'fantasy', 'paranormal', 'romance', 'paranormal-romance', 'urban-fantasy', 'ya-fantasy', 'contemporary', 'ya-romance', 'young-adult-fiction', 'mythology', 'mystery', 'young-adult-fantasy']",['Cynthia Hand'],[4.06]
7491418,"Love in the Afternoon (The Hathaways, #5)","['historical-romance', 'romance', 'historical', 'historical-fiction', 'military', 'family', 'adult-fiction', 'humor', 'war']",['Lisa Kleypas'],[4.2]
7494887,The Pacific,"['non-fiction', 'war', 'military', 'biography', 'historical', 'historical-fiction', 'travel']",['Hugh Ambrose'],[4.09]
7497897,Radical: Taking Back Your Faith from the American Dream,"['non-fiction', 'religion', 'spirituality']",['David Platt'],[4.18]
7501962,"Bonhoeffer: Pastor, Martyr, Prophet, Spy","['non-fiction', 'biography', 'religion', 'historical', 'war', 'spirituality', 'politics', 'philosophy', 'memoir']",['Eric Metaxas'],[4.23]
7505716,Alice's Adventures in Wonderland & Other Stories,"['fantasy', 'classic', 'children', 'poetry', 'young-adult', 'adventure', 'classic-literature', 'anthology']","['Lewis Carroll, John Tenniel']",[4.22]
7507825,At Home: A Short History of Private Life,"['non-fiction', 'humor', 'historical', 'science', 'sociology', 'travel', 'memoir', 'biography']",['Bill Bryson'],[3.96]
7507908,The Replacement,"['young-adult', 'fantasy', 'horror', 'paranormal', 'urban-fantasy', 'romance', 'ya-fantasy', 'mystery', 'young-adult-fiction', 'gothic', 'suspense', 'family', 'mythology', 'contemporary', 'paranormal-romance']",['Brenna Yovanoff'],[3.56]
